brand,model,fuel_type,price,size,Depreciation Rate,Carbon Tax,Buying Price,Profit,imported
Lexus,LX 600 F SPORT,Gasoline,120990.0,9,0.8,200,96992.0,23998.0,0.0
INFINITI,Q40 Base,Gasoline,11500.0,10,0.8,200,9400.0,2100.0,1.0
BMW,Z4 3.0i Roadster,Gasoline,11500.0,8,0.8,200,9400.0,2100.0,1.0
BMW,M6 Base,Gasoline,59549.0,8,0.8,200,47839.200000000004,11709.799999999996,1.0
BMW,Z4 sDrive28i,Gasoline,29995.0,10,0.8,200,24196.0,5799.0,1.0
Cadillac,CTS-V Base,Gasoline,60999.0,10,0.8,200,48999.200000000004,11999.799999999996,0.0
Ford,Transit Connect XL,Gasoline,18000.0,9,0.8,200,14600.0,3400.0,1.0
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,Gasoline,72000.0,10,0.8,200,57800.0,14200.0,1.0
Lexus,IS 250 Base,Gasoline,13250.0,9,0.8,200,10800.0,2450.0,0.0
BMW,X7 xDrive40i,Hybrid,78350.0,10,0.65,120,51047.5,27302.5,0.0
Volvo,XC90 T6 Momentum,Gasoline,22000.0,9,0.8,200,17800.0,4200.0,1.0
Hyundai,Tucson Limited,Gasoline,3850.0,10,0.8,200,3280.0,570.0,1.0
Mercedes-Benz,AMG C 43 Base 4MATIC,Gasoline,39000.0,9,0.8,200,31400.0,7600.0,1.0
GMC,Yukon XL SLT,Gasoline,42995.0,10,0.8,200,34596.0,8399.0,1.0
Audi,RS Q8 4.0T,Gasoline,91500.0,9,0.8,200,73400.0,18100.0,0.0
Toyota,RAV4 Hybrid XLE,Hybrid,33000.0,10,0.65,120,21570.0,11430.0,0.0
Alfa,Romeo Stelvio Quadrifoglio,Gasoline,53900.0,9,0.8,200,43320.0,10580.0,0.0
Alfa,Romeo Stelvio Ti Sport,Gasoline,35345.0,8,0.8,200,28476.0,6869.0,1.0
Cadillac,Escalade EXT Base,Gasoline,22999.0,9,0.8,200,18599.2,4399.799999999999,1.0
Nissan,350Z Enthusiast,Gasoline,9950.0,10,0.8,200,8160.0,1790.0,0.0
Subaru,Legacy 2.5 i Premium,Gasoline,7600.0,8,0.8,200,6280.0,1320.0,1.0
Honda,Civic LX,Gasoline,3000.0,9,0.8,200,2600.0,400.0,1.0
McLaren,570S Spider,Gasoline,185000.0,9,0.8,200,148200.0,36800.0,1.0
Maserati,Ghibli S Q4,Gasoline,36000.0,8,0.8,200,29000.0,7000.0,0.0
Maserati,Ghibli S Q4,Gasoline,27995.0,8,0.8,200,22596.0,5399.0,1.0
Lexus,RX 300 Base,Gasoline,6348.0,8,0.8,200,5278.400000000001,1069.5999999999995,0.0
Lincoln,Aviator Luxury,Gasoline,2000.0,10,0.8,200,1800.0,200.0,0.0
Lincoln,MKS EcoBoost,Gasoline,21000.0,9,0.8,200,17000.0,4000.0,0.0
Toyota,Yaris Base,Gasoline,5000.0,10,0.8,200,4200.0,800.0,0.0
Mercedes-Benz,AMG E 63 S 4MATIC,Gasoline,72000.0,10,0.8,200,57800.0,14200.0,0.0
Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,127899.0,8,0.8,200,102519.20000000001,25379.79999999999,1.0
Hyundai,Veloster Turbo R-Spec,Gasoline,11000.0,9,0.8,200,9000.0,2000.0,1.0
Mercedes-Benz,S-Class S 580 4MATIC,Hybrid,99900.0,10,0.65,120,65055.0,34845.0,0.0
Mazda,MX-5 Miata Base,Gasoline,12900.0,9,0.8,200,10520.0,2380.0,1.0
Mercedes-Benz,AMG C 43 Base,Gasoline,33999.0,8,0.8,200,27399.2,6599.799999999999,0.0
Chevrolet,Corvette Z06,Gasoline,47500.0,8,0.8,200,38200.0,9300.0,1.0
Ford,F-250 King Ranch,Diesel,73000.0,9,0.95,500,69850.0,3150.0,0.0
Volkswagen,Tiguan 2.0T SE,Gasoline,27900.0,10,0.8,200,22520.0,5380.0,1.0
BMW,750 Li xDrive,Gasoline,16000.0,8,0.8,200,13000.0,3000.0,1.0
BMW,M3 CS,Gasoline,128995.0,10,0.8,200,103396.0,25599.0,1.0
Lexus,GX 460 Base,Gasoline,37300.0,8,0.8,200,30040.0,7260.0,0.0
Audi,Q7 3.0T Premium,Gasoline,25999.0,10,0.8,200,20999.2,4999.799999999999,1.0
Alfa,Romeo Stelvio Ti Sport,Gasoline,26600.0,10,0.8,200,21480.0,5120.0,1.0
BMW,M3 Base,Gasoline,44950.0,8,0.8,200,36160.0,8790.0,1.0
Rolls-Royce,Ghost Base,Gasoline,314900.0,10,0.8,200,252120.0,62780.0,0.0
Lexus,IS 250 Base,Gasoline,11400.0,8,0.8,200,9320.0,2080.0,0.0
Land,Rover Range Rover Evoque SE Premium,Gasoline,19000.0,10,0.8,200,15400.0,3600.0,1.0
Ferrari,California T,Gasoline,124990.0,9,0.8,200,100192.0,24798.0,0.0
Lexus,LC 500 Base,Gasoline,63997.0,10,0.8,200,51397.600000000006,12599.399999999994,1.0
GMC,Sierra 1500 SLE Crew Cab,Gasoline,5800.0,9,0.8,200,4840.0,960.0,1.0
Lexus,ES 350 Base,Gasoline,8995.0,10,0.8,200,7396.0,1599.0,1.0
Nissan,370Z NISMO,Gasoline,29000.0,8,0.8,200,23400.0,5600.0,0.0
Dodge,Ram 1500 Laramie,Gasoline,5700.0,9,0.8,200,4760.0,940.0,0.0
Ford,Expedition Limited,Gasoline,19995.0,9,0.8,200,16196.0,3799.0,0.0
INFINITI,QX70 Base,Gasoline,17800.0,9,0.8,200,14440.0,3360.0,0.0
Lincoln,Navigator Select,Gasoline,19780.0,8,0.8,200,16024.0,3756.0,1.0
Volvo,V60 Cross Country T5,Gasoline,36000.0,8,0.8,200,29000.0,7000.0,0.0
Audi,A7 3.0T Premium Plus,Gasoline,37000.0,9,0.8,200,29800.0,7200.0,1.0
Ford,Bronco Sport Outer Banks,Gasoline,31621.0,8,0.8,200,25496.800000000003,6124.199999999997,0.0
Volkswagen,Eurovan MV,Gasoline,5500.0,8,0.8,200,4600.0,900.0,0.0
Jaguar,F-TYPE R,Gasoline,51500.0,9,0.8,200,41400.0,10100.0,1.0
RAM,1500 Laramie,Gasoline,45277.0,9,0.8,200,36421.6,8855.400000000001,1.0
Lexus,LX 570 Three-Row,Gasoline,65000.0,9,0.8,200,52200.0,12800.0,0.0
Land,Rover Range Rover Velar P250 SE R-Dynamic,Gasoline,38000.0,9,0.8,200,30600.0,7400.0,1.0
Lexus,LC 500 Base,Gasoline,65000.0,9,0.8,200,52200.0,12800.0,0.0
Audi,SQ5 3.0T Prestige,Gasoline,43500.0,8,0.8,200,35000.0,8500.0,0.0
Land,Rover Range Rover Velar P250 SE R-Dynamic,Gasoline,34900.0,8,0.8,200,28120.0,6780.0,1.0
RAM,1500 Limited,Gasoline,50658.0,8,0.8,200,40726.4,9931.599999999999,1.0
Cadillac,Escalade ESV Sport,Gasoline,93000.0,9,0.8,200,74600.0,18400.0,0.0
Mercedes-Benz,AMG GT AMG GT S,Gasoline,85500.0,8,0.8,200,68600.0,16900.0,0.0
BMW,M3 Base,Gasoline,28000.0,9,0.8,200,22600.0,5400.0,0.0
Honda,Accord EX-L,Gasoline,6250.0,8,0.8,200,5200.0,1050.0,1.0
Rolls-Royce,Cullinan,Gasoline,449995.0,8,0.8,200,360196.0,89799.0,1.0
Cadillac,Escalade Premium,Gasoline,35999.0,10,0.8,200,28999.2,6999.799999999999,0.0
Acura,RDX Technology Package,Gasoline,36570.0,10,0.8,200,29456.0,7114.0,1.0
BMW,X2 xDrive28i,Gasoline,29999.0,10,0.8,200,24199.2,5799.799999999999,0.0
Buick,Verano Convenience,E85 Flex Fuel,11995.0,10,0.7,150,8546.5,3448.5,1.0
RAM,2500 Tradesman,Gasoline,48000.0,8,0.8,200,38600.0,9400.0,0.0
Mercedes-Benz,Metris Base,Gasoline,44900.0,9,0.8,200,36120.0,8780.0,1.0
Volvo,XC90 T6 Inscription,Gasoline,50000.0,10,0.8,200,40200.0,9800.0,1.0
Ford,Expedition King Ranch,Gasoline,48999.0,8,0.8,200,39399.200000000004,9599.799999999996,1.0
Toyota,Highlander Hybrid Limited,Hybrid,5000.0,8,0.65,120,3370.0,1630.0,0.0
Toyota,Tundra SR5 Access Cab,Gasoline,8500.0,9,0.8,200,7000.0,1500.0,0.0
Ford,Transit-350 Base,Gasoline,87500.0,10,0.8,200,70200.0,17300.0,0.0
Chevrolet,Express 3500 LT,Diesel,19500.0,10,0.95,500,19025.0,475.0,0.0
BMW,X7 xDrive40i,Hybrid,87000.0,9,0.65,120,56670.0,30330.0,0.0
Mercedes-Benz,AMG GT 53 Base,Gasoline,87500.0,9,0.8,200,70200.0,17300.0,1.0
Toyota,Tundra Limited,Gasoline,45423.0,9,0.8,200,36538.4,8884.599999999999,1.0
BMW,X1 xDrive28i,Gasoline,32000.0,10,0.8,200,25800.0,6200.0,1.0
BMW,135 i,Gasoline,15300.0,9,0.8,200,12440.0,2860.0,1.0
Mazda,Mazda3 Touring,Gasoline,20500.0,8,0.8,200,16600.0,3900.0,0.0
Audi,A7 3.0T Premium Plus,Gasoline,39999.0,8,0.8,200,32199.2,7799.799999999999,0.0
Saturn,Sky Red Line,Gasoline,14995.0,9,0.8,200,12196.0,2799.0,1.0
BMW,Z4 2.5i Roadster,Gasoline,9950.0,9,0.8,200,8160.0,1790.0,1.0
Volvo,XC90 Hybrid T8 Inscription,Plug-In Hybrid,65000.0,9,0.95,50,61800.0,3200.0,0.0
Acura,TLX A-Spec,Gasoline,38781.0,8,0.8,200,31224.800000000003,7556.199999999997,0.0
Chevrolet,Tahoe High Country,Gasoline,67100.0,8,0.8,200,53880.0,13220.0,1.0
BMW,550 Gran Turismo i,Gasoline,16800.0,10,0.8,200,13640.0,3160.0,1.0
Land,Rover Range Rover Sport HSE,Gasoline,5750.0,8,0.8,200,4800.0,950.0,0.0
BMW,430 i xDrive,Gasoline,43000.0,8,0.8,200,34600.0,8400.0,1.0
Porsche,Cayman Base,Gasoline,24999.0,9,0.8,200,20199.2,4799.799999999999,1.0
Ford,Expedition Max King Ranch,Gasoline,62595.0,9,0.8,200,50276.0,12319.0,1.0
Ford,Mustang Shelby GT500,Gasoline,48000.0,9,0.8,200,38600.0,9400.0,0.0
Nissan,370Z Base,Gasoline,15900.0,9,0.8,200,12920.0,2980.0,1.0
Toyota,Sequoia Platinum,Gasoline,33000.0,8,0.8,200,26600.0,6400.0,0.0
Nissan,NV Passenger NV3500 HD SL V8,Gasoline,63900.0,8,0.8,200,51320.0,12580.0,1.0
Ford,Transit Connect XL w/Rear Symmetrical Doors,Gasoline,33500.0,9,0.8,200,27000.0,6500.0,1.0
INFINITI,QX80 Base,Gasoline,18900.0,8,0.8,200,15320.0,3580.0,1.0
Aston,Martin V8 Vantage Base,Gasoline,39000.0,10,0.8,200,31400.0,7600.0,0.0
Lotus,Evora 400 Base,Gasoline,69250.0,9,0.8,200,55600.0,13650.0,0.0
Land,Rover Range Rover Velar P250 S R-Dynamic,Gasoline,45000.0,9,0.8,200,36200.0,8800.0,0.0
Nissan,Xterra S,Gasoline,6700.0,8,0.8,200,5560.0,1140.0,1.0
Dodge,Charger R/T,Gasoline,13500.0,9,0.8,200,11000.0,2500.0,1.0
Nissan,Z Proto Spec,Gasoline,65990.0,9,0.8,200,52992.0,12998.0,1.0
Porsche,Boxster S,Gasoline,22550.0,9,0.8,200,18240.0,4310.0,0.0
Bentley,Continental GT Base,Gasoline,37900.0,8,0.8,200,30520.0,7380.0,1.0
Jaguar,F-TYPE R,Gasoline,53600.0,8,0.8,200,43080.0,10520.0,1.0
Cadillac,Escalade ESV Sport,Gasoline,85000.0,8,0.8,200,68200.0,16800.0,1.0
Audi,TT 2.0T,Gasoline,31990.0,9,0.8,200,25792.0,6198.0,0.0
Jeep,Wrangler Unlimited Sahara,Gasoline,35297.0,9,0.8,200,28437.600000000002,6859.399999999998,0.0
Audi,S6 4.0T,Gasoline,29995.0,10,0.8,200,24196.0,5799.0,0.0
GMC,Sierra 2500 SLE,E85 Flex Fuel,31900.0,8,0.7,150,22480.0,9420.0,0.0
Mazda,CX-90 Premium,Gasoline,52991.0,9,0.8,200,42592.8,10398.199999999997,1.0
Ford,C-Max Energi SE,Plug-In Hybrid,11499.0,9,0.95,50,10974.05,524.9500000000007,0.0
Cadillac,Escalade ESV Platinum,Gasoline,52000.0,10,0.8,200,41800.0,10200.0,1.0
Audi,TT 3.2 Cabriolet quattro,Gasoline,10500.0,10,0.8,200,8600.0,1900.0,1.0
Hyundai,Santa Fe SE,Gasoline,25987.0,8,0.8,200,20989.600000000002,4997.399999999998,1.0
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,Gasoline,46599.0,8,0.8,200,37479.200000000004,9119.799999999996,0.0
Mercedes-Benz,SL-Class SL 550,Gasoline,54500.0,8,0.8,200,43800.0,10700.0,1.0
Acura,MDX 3.5L Technology Package,Gasoline,17500.0,10,0.8,200,14200.0,3300.0,0.0
Audi,A7 Premium,Gasoline,15500.0,10,0.8,200,12600.0,2900.0,0.0
BMW,M2 Base,Gasoline,73600.0,10,0.8,200,59080.0,14520.0,1.0
RAM,1500 Laramie,Gasoline,34918.0,10,0.8,200,28134.4,6783.5999999999985,0.0
Audi,Q5 2.0T Premium Plus,Gasoline,17000.0,10,0.8,200,13800.0,3200.0,1.0
Cadillac,XTS Luxury,Gasoline,22500.0,9,0.8,200,18200.0,4300.0,1.0
Volkswagen,Jetta 1.4T SE,Gasoline,13000.0,8,0.8,200,10600.0,2400.0,0.0
Ford,Focus RS Base,Gasoline,31700.0,9,0.8,200,25560.0,6140.0,0.0
Mercedes-Benz,AMG C 63 S,Gasoline,64600.0,10,0.8,200,51880.0,12720.0,1.0
Ford,Bronco Sport Big Bend,Gasoline,29614.0,9,0.8,200,23891.2,5722.799999999999,1.0
Jeep,Gladiator Overland,Gasoline,43663.0,8,0.8,200,35130.4,8532.599999999999,1.0
BMW,330e iPerformance,Plug-In Hybrid,20995.0,8,0.95,50,19995.25,999.75,0.0
Acura,MDX 3.7L Advance,Gasoline,33000.0,8,0.8,200,26600.0,6400.0,1.0
Genesis,G70 3.3T,Gasoline,41000.0,10,0.8,200,33000.0,8000.0,1.0
Lexus,LX 570 Three-Row,Gasoline,98000.0,8,0.8,200,78600.0,19400.0,0.0
Jeep,Grand Cherokee L Limited,Gasoline,43500.0,9,0.8,200,35000.0,8500.0,1.0
Hyundai,IONIQ Plug-In Hybrid SEL,Plug-In Hybrid,24999.0,9,0.95,50,23799.05,1199.9500000000007,0.0
Kia,Sportage LX,Gasoline,6975.0,8,0.8,200,5780.0,1195.0,0.0
BMW,X5 PHEV xDrive45e,Plug-In Hybrid,76500.0,10,0.95,50,72725.0,3775.0,0.0
BMW,X6 M Base,Gasoline,67250.0,9,0.8,200,54000.0,13250.0,0.0
Volkswagen,Eurovan MV,Gasoline,14000.0,9,0.8,200,11400.0,2600.0,0.0
Rolls-Royce,Ghost Base,Gasoline,69000.0,8,0.8,200,55400.0,13600.0,0.0
Lincoln,Navigator Reserve,Gasoline,26500.0,8,0.8,200,21400.0,5100.0,0.0
Mercedes-Benz,GLA 250 Base 4MATIC,Gasoline,39777.0,10,0.8,200,32021.600000000002,7755.399999999998,1.0
RAM,1500 Big Horn,Gasoline,41741.0,9,0.8,200,33592.8,8148.199999999997,1.0
Volvo,S80 3.2,Gasoline,5800.0,9,0.8,200,4840.0,960.0,0.0
Subaru,BRZ Premium,Gasoline,25000.0,10,0.8,200,20200.0,4800.0,1.0
Chevrolet,Corvette Base,Gasoline,39500.0,9,0.8,200,31800.0,7700.0,1.0
Hummer,H2 SUT,Gasoline,29994.0,10,0.8,200,24195.2,5798.799999999999,1.0
Ford,Edge Sport,Gasoline,10999.0,10,0.8,200,8999.2,1999.7999999999993,0.0
GMC,Terrain SLT,Gasoline,6500.0,8,0.8,200,5400.0,1100.0,0.0
Jeep,Grand Cherokee WK Laredo X,Gasoline,37500.0,10,0.8,200,30200.0,7300.0,1.0
BMW,M4 Base,Gasoline,63999.0,8,0.8,200,51399.200000000004,12599.799999999996,1.0
Mercedes-Benz,AMG GT 63 S 4-Door,Gasoline,135000.0,9,0.8,200,108200.0,26800.0,1.0
Chevrolet,Camaro 1LT,Gasoline,29900.0,9,0.8,200,24120.0,5780.0,1.0
BMW,X6 M Base,Gasoline,54000.0,9,0.8,200,43400.0,10600.0,0.0
Mercedes-Benz,CLK-Class 550,Gasoline,10000.0,9,0.8,200,8200.0,1800.0,0.0
Audi,RS 7 4.0T Prestige,Gasoline,67000.0,9,0.8,200,53800.0,13200.0,0.0
Genesis,GV70 3.5T Sport,Gasoline,50500.0,8,0.8,200,40600.0,9900.0,1.0
Aston,Martin V8 Vantage Base,Gasoline,33995.0,9,0.8,200,27396.0,6599.0,0.0
Nissan,350Z Touring,Gasoline,10200.0,10,0.8,200,8360.0,1840.0,0.0
Toyota,Sequoia SR5,E85 Flex Fuel,18800.0,8,0.7,150,13310.0,5490.0,1.0
Chevrolet,Tahoe Premier,Gasoline,62900.0,9,0.8,200,50520.0,12380.0,1.0
Mercedes-Benz,AMG C 63 Base,Gasoline,42000.0,9,0.8,200,33800.0,8200.0,0.0
Volvo,S40 T5,Gasoline,3550.0,10,0.8,200,3040.0,510.0,1.0
Mercedes-Benz,GLE 350 Base 4MATIC,Gasoline,29500.0,10,0.8,200,23800.0,5700.0,1.0
Chevrolet,Silverado 1500 1LT,Gasoline,29999.0,10,0.8,200,24199.2,5799.799999999999,1.0
Chevrolet,Tahoe LTZ,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,1.0
Rolls-Royce,Cullinan,Gasoline,695000.0,10,0.8,200,556200.0,138800.0,1.0
Genesis,GV70 2.5T,Gasoline,44249.0,8,0.8,200,35599.200000000004,8649.799999999996,0.0
Pontiac,Firebird Base,Gasoline,2500.0,10,0.8,200,2200.0,300.0,0.0
BMW,M4 Competition xDrive,Gasoline,92900.0,10,0.8,200,74520.0,18380.0,1.0
Kia,Forte GT-Line,Gasoline,24000.0,8,0.8,200,19400.0,4600.0,1.0
RAM,ProMaster 3500 High Roof,Gasoline,41950.0,10,0.8,200,33760.0,8190.0,1.0
Jaguar,XF 3.0 Portfolio,Gasoline,21000.0,10,0.8,200,17000.0,4000.0,1.0
Audi,A7 55 Premium Plus,Hybrid,63000.0,9,0.65,120,41070.0,21930.0,0.0
INFINITI,QX30 Premium,Gasoline,22000.0,10,0.8,200,17800.0,4200.0,1.0
Mercedes-Benz,AMG C 43 AMG C 43 4MATIC,Gasoline,43500.0,8,0.8,200,35000.0,8500.0,1.0
Mitsubishi,Lancer Evolution Base,Gasoline,28000.0,9,0.8,200,22600.0,5400.0,1.0
Audi,A3 2.0 TDI Premium Plus,Diesel,18999.0,9,0.95,500,18549.05,449.9500000000007,1.0
Volkswagen,Jetta GLX VR6,Gasoline,4300.0,9,0.8,200,3640.0,660.0,1.0
Bentley,Bentayga Azure First Edition,Gasoline,272950.0,8,0.8,200,218560.0,54390.0,1.0
Mercedes-Benz,CLA-Class CLA 250,Gasoline,15000.0,10,0.8,200,12200.0,2800.0,0.0
Lexus,CT 200h Premium,Hybrid,16500.0,10,0.65,120,10845.0,5655.0,0.0
Mercedes-Benz,SLC 300 Base,Gasoline,35999.0,9,0.8,200,28999.2,6999.799999999999,1.0
Ford,F-150 XLT,Gasoline,36994.0,9,0.8,200,29795.2,7198.799999999999,1.0
Mazda,CX-9 Grand Touring,Gasoline,8300.0,9,0.8,200,6840.0,1460.0,0.0
Bentley,Bentayga Onyx Edition,Gasoline,115000.0,9,0.8,200,92200.0,22800.0,1.0
MINI,Cooper S Clubman Base,Gasoline,6880.0,10,0.8,200,5704.0,1176.0,0.0
Nissan,Murano SL,Gasoline,3950.0,9,0.8,200,3360.0,590.0,1.0
Bentley,Bentayga V8,Gasoline,113990.0,10,0.8,200,91392.0,22598.0,0.0
Nissan,Juke SV,Gasoline,3200.0,8,0.8,200,2760.0,440.0,0.0
Ford,Expedition Max Limited,Gasoline,40500.0,8,0.8,200,32600.0,7900.0,1.0
Ford,Expedition Max King Ranch,Gasoline,53722.0,10,0.8,200,43177.600000000006,10544.399999999994,0.0
Lamborghini,Murcielago Base,Gasoline,259000.0,8,0.8,200,207400.0,51600.0,1.0
Chevrolet,Suburban LT,Gasoline,26000.0,8,0.8,200,21000.0,5000.0,1.0
Bentley,Bentayga Onyx Edition,Gasoline,103000.0,10,0.8,200,82600.0,20400.0,1.0
BMW,M760 i xDrive,Gasoline,81330.0,9,0.8,200,65264.0,16066.0,0.0
Genesis,GV70 2.5T,Gasoline,48950.0,9,0.8,200,39360.0,9590.0,1.0
Chevrolet,Tahoe LT,E85 Flex Fuel,18500.0,8,0.7,150,13100.0,5400.0,1.0
Dodge,Durango GT,Gasoline,30000.0,8,0.8,200,24200.0,5800.0,1.0
Porsche,718 Cayman GTS,Gasoline,85500.0,9,0.8,200,68600.0,16900.0,0.0
Porsche,Cayman Base,Gasoline,32000.0,8,0.8,200,25800.0,6200.0,1.0
Porsche,Panamera Turbo,Gasoline,38500.0,9,0.8,200,31000.0,7500.0,0.0
Lexus,ES 350 Base,Gasoline,25500.0,8,0.8,200,20600.0,4900.0,0.0
Kia,Optima Hybrid LX,Hybrid,9200.0,8,0.65,120,6100.0,3100.0,0.0
Jaguar,XF S,Gasoline,34000.0,8,0.8,200,27400.0,6600.0,0.0
Lexus,GX 470 Base,Gasoline,13450.0,8,0.8,200,10960.0,2490.0,1.0
Mercedes-Benz,GL-Class GL 550,Gasoline,17500.0,8,0.8,200,14200.0,3300.0,0.0
BMW,X6 M Base,Gasoline,144900.0,9,0.8,200,116120.0,28780.0,1.0
RAM,1500 Longhorn,Gasoline,65688.0,8,0.8,200,52750.4,12937.599999999999,0.0
GMC,Suburban 2500,Gasoline,25000.0,9,0.8,200,20200.0,4800.0,0.0
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,Gasoline,72995.0,10,0.8,200,58596.0,14399.0,1.0
BMW,M240 i,Gasoline,36000.0,8,0.8,200,29000.0,7000.0,1.0
Cadillac,Escalade EXT Base,E85 Flex Fuel,16900.0,9,0.7,150,11980.0,4920.0,1.0
Scion,tC Release Series 6.0,Gasoline,6500.0,8,0.8,200,5400.0,1100.0,1.0
Kia,Optima EX,Gasoline,10900.0,8,0.8,200,8920.0,1980.0,0.0
Maserati,Quattroporte Base,Gasoline,2954083.0,10,0.8,200,2363466.4,590616.6000000001,0.0
Porsche,Panamera Turbo,Gasoline,50000.0,9,0.8,200,40200.0,9800.0,0.0
Genesis,G70 2.0T,Gasoline,43499.0,8,0.8,200,34999.200000000004,8499.799999999996,1.0
Chevrolet,Trailblazer LS,Gasoline,22995.0,8,0.8,200,18596.0,4399.0,1.0
Toyota,Camry LE,Gasoline,7850.0,10,0.8,200,6480.0,1370.0,1.0
Toyota,Sienna LE,Gasoline,18300.0,9,0.8,200,14840.0,3460.0,1.0
Porsche,911 Carrera S,Gasoline,78500.0,8,0.8,200,63000.0,15500.0,0.0
Volvo,V60 T6 R-Design Platinum,Gasoline,29900.0,10,0.8,200,24120.0,5780.0,1.0
BMW,330e iPerformance,Plug-In Hybrid,24950.0,10,0.95,50,23752.5,1197.5,0.0
FIAT,124 Spider Abarth,Gasoline,22500.0,9,0.8,200,18200.0,4300.0,1.0
Dodge,Ram 1500 Quad Cab,Gasoline,6500.0,9,0.8,200,5400.0,1100.0,0.0
Toyota,Supra A91-MT Edition,Gasoline,84900.0,8,0.8,200,68120.0,16780.0,1.0
Jeep,Wrangler Unlimited X,Gasoline,15750.0,10,0.8,200,12800.0,2950.0,1.0
MINI,Countryman Cooper S ALL4,Gasoline,17000.0,8,0.8,200,13800.0,3200.0,0.0
Nissan,Maxima SV,Gasoline,17000.0,8,0.8,200,13800.0,3200.0,0.0
Toyota,Camry Solara SLE V6,Gasoline,6500.0,8,0.8,200,5400.0,1100.0,0.0
Maserati,Grecale Modena,Hybrid,75000.0,9,0.65,120,48870.0,26130.0,0.0
Lexus,RX 450h Base,Hybrid,52000.0,10,0.65,120,33920.0,18080.0,0.0
BMW,328 i xDrive,Gasoline,13500.0,9,0.8,200,11000.0,2500.0,1.0
BMW,135 i,Gasoline,15500.0,10,0.8,200,12600.0,2900.0,1.0
Hyundai,Tucson Hybrid SEL Convenience,Hybrid,44000.0,8,0.65,120,28720.0,15280.0,0.0
Volvo,C30 T5 Premier Plus,Gasoline,13900.0,8,0.8,200,11320.0,2580.0,1.0
BMW,740 i,Gasoline,23999.0,8,0.8,200,19399.2,4599.799999999999,0.0
Volkswagen,Arteon 2.0T SEL Premium R-Line,Gasoline,34645.0,10,0.8,200,27916.0,6729.0,0.0
Honda,Pilot EX,Gasoline,10500.0,9,0.8,200,8600.0,1900.0,0.0
RAM,2500 Tradesman,Gasoline,48000.0,8,0.8,200,38600.0,9400.0,0.0
Jeep,Grand Cherokee Limited,Gasoline,26500.0,10,0.8,200,21400.0,5100.0,0.0
GMC,Yukon Denali,Gasoline,57850.0,8,0.8,200,46480.0,11370.0,0.0
BMW,M6 Base,Gasoline,45950.0,10,0.8,200,36960.0,8990.0,1.0
Volkswagen,Beetle 1.8T,Gasoline,19000.0,9,0.8,200,15400.0,3600.0,1.0
BMW,X6 M Base,Gasoline,101000.0,9,0.8,200,81000.0,20000.0,1.0
Ford,Mustang GT Premium,Gasoline,19000.0,8,0.8,200,15400.0,3600.0,0.0
BMW,435 i,Gasoline,17995.0,9,0.8,200,14596.0,3399.0,1.0
Aston,Martin V8 Vantage Base,Gasoline,69995.0,8,0.8,200,56196.0,13799.0,0.0
Mercedes-Benz,CLK-Class CLK 350,Gasoline,8400.0,9,0.8,200,6920.0,1480.0,0.0
BMW,740 i,Gasoline,35000.0,10,0.8,200,28200.0,6800.0,0.0
Dodge,Caliber Express,Gasoline,6000.0,8,0.8,200,5000.0,1000.0,1.0
Acura,ZDX Base,Gasoline,13888.0,8,0.8,200,11310.400000000001,2577.5999999999985,1.0
Jeep,Wrangler X,Gasoline,7200.0,10,0.8,200,5960.0,1240.0,0.0
BMW,M3 Base,Gasoline,21900.0,9,0.8,200,17720.0,4180.0,0.0
Kia,Sportage Plug-In Hybrid X-Line,Plug-In Hybrid,41000.0,10,0.95,50,39000.0,2000.0,0.0
BMW,M3 Base,Gasoline,34950.0,10,0.8,200,28160.0,6790.0,0.0
Jeep,Wrangler Rubicon,Hybrid,46000.0,8,0.65,120,30020.0,15980.0,0.0
BMW,M4 Base,Gasoline,62000.0,9,0.8,200,49800.0,12200.0,1.0
Cadillac,Escalade Luxury,Gasoline,26950.0,10,0.8,200,21760.0,5190.0,0.0
Mercedes-Benz,SL-Class SL 550,Gasoline,29000.0,9,0.8,200,23400.0,5600.0,0.0
Ford,Expedition Limited,Gasoline,59203.0,9,0.8,200,47562.4,11640.599999999999,0.0
BMW,M6 Base,Gasoline,39985.0,10,0.8,200,32188.0,7797.0,0.0
Lamborghini,Huracan LP580-2,Gasoline,210000.0,8,0.8,200,168200.0,41800.0,1.0
Ford,Bronco Wildtrak Advanced,Gasoline,68995.0,10,0.8,200,55396.0,13599.0,1.0
Lexus,LC 500 Base,Gasoline,81900.0,8,0.8,200,65720.0,16180.0,1.0
Lexus,LS 460 Crafted Line,Gasoline,31900.0,9,0.8,200,25720.0,6180.0,1.0
Audi,A3 2.0T Tech Premium,Gasoline,25000.0,9,0.8,200,20200.0,4800.0,0.0
Volkswagen,Golf GTI 2.0T Autobahn 4-Door,Gasoline,15550.0,10,0.8,200,12640.0,2910.0,1.0
Cadillac,Escalade Sport,Diesel,123999.0,9,0.95,500,118299.04999999999,5699.950000000012,0.0
Toyota,GR86 Premium,Gasoline,35000.0,8,0.8,200,28200.0,6800.0,0.0
